"2030","A08AA05","MAZINDOL","28:20.00","ANOREXIGENIC AGENTS & RESPIRATORY AND CNS STIMULANTS","",""
"78074","N06AB04","CITALOPRAM","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"78075","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"78076","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"78077","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"78088","N02BA01","ACETYLSALICYLIC ACID","28:08.04.24","SALICYLATES","",""
"78113","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","48:08.00","ANTITUSSIVES","",""
"78115","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"78115","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","28:20.92","ANOREXIGENIC AGENTS & RESPIRATORY AND CEREBRAL STIMULANTS, MISCELLANEOUS","",""
"78122","C05AD57","PRAMOCAINE, COMBINATIONS","84:08.00","ANTIPRURITICS AND LOCAL ANESTHETICS","",""
"78128","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"78132","M01AE01","IBUPROFEN","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"78137","N02BA01","ACETYLSALICYLIC ACID","28:08.04.24","SALICYLATES","",""
"78140","H03BB02","THIAMAZOLE","68:36.08","ANTITHYROID AGENTS","",""
"78141","S01EC03","DORZOLAMIDE","52:40.12","CARBONIC ANHYDRASE INHIBITORS","",""
"78190","N05AH04","QUETIAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"78231","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","48:08.00","ANTITUSSIVES","",""
"78241","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"78241","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","04:04.20","PROPYLAMINE DERIVATIVES","",""
"78250","N05CF03","ZALEPLON","28:24.92","MISCELLANEOUS ANXIOLYTICS SEDATIVES AND HYPNOTICS","",""
"78251","N05CF03","ZALEPLON","28:24.92","MISCELLANEOUS ANXIOLYTICS SEDATIVES AND HYPNOTICS","",""
"78252","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","48:08.00","ANTITUSSIVES","",""
"78253","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","48:08.00","ANTITUSSIVES","",""
"78254","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"78254","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","12:12.04","ALPHA-ADRENERGIC AGONISTS","",""
"78286","C09BA06","QUINAPRIL AND DIURETICS","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"78286","C09BA06","QUINAPRIL AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"78287","C09BA06","QUINAPRIL AND DIURETICS","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"78287","C09BA06","QUINAPRIL AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"78288","C09BA06","QUINAPRIL AND DIURETICS","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"78288","C09BA06","QUINAPRIL AND DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"78291","C09BA04","PERINDOPRIL AND DIURETICS","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"78291","C09BA04","PERINDOPRIL AND DIURETICS","40:28.24","THIAZIDE-LIKE DIURETICS","",""
"78293","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","48:08.00","ANTITUSSIVES","",""
"78294","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","48:08.00","ANTITUSSIVES","",""
"78295","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"78295","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","04:04.20","PROPYLAMINE DERIVATIVES","",""
"78296","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"78296","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","04:04.20","PROPYLAMINE DERIVATIVES","",""
"78354","A04AA01","ONDANSETRON","56:22.20","5-HT3 RECEPTOR ANTAGONISTS","",""
"78356","J01FA09","CLARITHROMYCIN","08:12.12.92","OTHER MACROLIDES","",""
"78371","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","48:08.00","ANTITUSSIVES","",""
"78374","A03AX13","SILICONES","56:10.00","ANTIFLATULENTS","",""
"78375","A03AX13","SILICONES","56:10.00","ANTIFLATULENTS","",""
"78386","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","48:08.00","ANTITUSSIVES","",""
"78401","N02AJ06","CODEINE AND PARACETAMOL","28:08.08","OPIATE AGONISTS","",""
"78401","N02AJ06","CODEINE AND PARACETAMOL","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"78438","N06AB05","PAROXETINE","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"78442","N05AH04","QUETIAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"78505","B05DB","HYPERTONIC SOLUTIONS","40:34.00*","HEMODIALYSIS SOLUTION","",""
"78506","B05DB","HYPERTONIC SOLUTIONS","40:34.00*","HEMODIALYSIS SOLUTION","",""
"78507","B05DB","HYPERTONIC SOLUTIONS","40:34.00*","HEMODIALYSIS SOLUTION","",""
"78512","C09AA06","QUINAPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"78513","C09AA06","QUINAPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"78514","C09AA06","QUINAPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"78515","C09AA06","QUINAPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"78556","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"78585","N02CC01","SUMATRIPTAN","28:32.28","SELECTIVE SEROTONIN AGONISTS","",""
"78586","N02CC01","SUMATRIPTAN","28:32.28","SELECTIVE SEROTONIN AGONISTS","",""
"78644","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"78645","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"78653","D08AE04","TRICLOSAN","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"78702","D04AA32","DIPHENHYDRAMINE","04:04.04","ETHANOLAMINE DERIVATIVES","",""
"78731","D08AJ01","BENZALKONIUM","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"78757","D02AB","ZINC PRODUCTS","84:24.12","BASIC OINTMENTS AND PROTECTANTS","",""
"78759","D02AB","ZINC PRODUCTS","84:24.12","BASIC OINTMENTS AND PROTECTANTS","",""
"78784","N06AB04","CITALOPRAM","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"78785","N06AB04","CITALOPRAM","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"78789","J06BB01","ANTI-D (RH) IMMUNOGLOBULIN","80:04.00","SERUMS","",""
"78790","J06BB01","ANTI-D (RH) IMMUNOGLOBULIN","80:04.00","SERUMS","",""
"78925","N06AB10","ESCITALOPRAM","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"78927","N06AB10","ESCITALOPRAM","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"78931","M05BA08","ZOLEDRONIC ACID","92:24.00","BONE RESORPTION INHIBITORS","",""
"78970","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"78978","R06AA59","DOXYLAMINE, COMBINATIONS","56:22.08","ANTIHISTAMINES","",""
"78986","A04AA01","ONDANSETRON","56:22.20","5-HT3 RECEPTOR ANTAGONISTS","",""
"78987","A04AA01","ONDANSETRON","56:22.20","5-HT3 RECEPTOR ANTAGONISTS","",""
"79010","J01MA14","MOXIFLOXACIN","08:12.18","QUINOLONES","",""
"79013","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"79015","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"79054","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"79059","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"79060","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"79061","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"79091","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"79119","J01CR05","PIPERACILLIN AND BETA-LACTAMASE INHIBITOR","08:12.16.16","EXTENDED-SPECTRUM PENICILLINS","",""
"79120","J01CR05","PIPERACILLIN AND BETA-LACTAMASE INHIBITOR","08:12.16.16","EXTENDED-SPECTRUM PENICILLINS","",""
"79121","J01CR05","PIPERACILLIN AND BETA-LACTAMASE INHIBITOR","08:12.16.16","EXTENDED-SPECTRUM PENICILLINS","",""
"79241","D06AX05","BACITRACIN","84:04.04","ANTIBIOTICS","",""
"79254","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"79272","M01AE01","IBUPROFEN","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"79273","M01AE01","IBUPROFEN","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"79277","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"79277","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","04:04.08","ETHYLENEDIAMINE DERIVATIVES","",""
"79299","R01BA53","PHENYLEPHRINE, COMBINATIONS","04:04.20","PROPYLAMINE DERIVATIVES","",""
"79299","R01BA53","PHENYLEPHRINE, COMBINATIONS","12:12.04","ALPHA-ADRENERGIC AGONISTS","",""
"79300","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"79301","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"79302","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"79303","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"79304","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"79305","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"79306","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"79307","N05AH03","OLANZAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"79337","N06DA03","RIVASTIGMINE","12:04.00","PARASYMPATHOMEMETIC (CHOLINERGIC) AGENTS","",""
"79338","N06DA03","RIVASTIGMINE","12:04.00","PARASYMPATHOMEMETIC (CHOLINERGIC) AGENTS","",""
"79339","N06DA03","RIVASTIGMINE","12:04.00","PARASYMPATHOMEMETIC (CHOLINERGIC) AGENTS","",""
"79340","N06DA03","RIVASTIGMINE","12:04.00","PARASYMPATHOMEMETIC (CHOLINERGIC) AGENTS","",""
"79343","C01DA14","ISOSORBIDE MONONITRATE","24:12.08","NITRATES AND NITRITES","",""
"79375","B03XA03","METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA","20:16.00","HEMATOPOIETIC AGENTS","",""
"79376","B03XA03","METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA","20:16.00","HEMATOPOIETIC AGENTS","",""
"79377","B03XA03","METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA","20:16.00","HEMATOPOIETIC AGENTS","",""
"79378","B03XA03","METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA","20:16.00","HEMATOPOIETIC AGENTS","",""
"79379","B03XA03","METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA","20:16.00","HEMATOPOIETIC AGENTS","",""
"79380","B03XA03","METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA","20:16.00","HEMATOPOIETIC AGENTS","",""
"79389","C07AB07","BISOPROLOL","24:24.00","BETA-ADRENERGIC BLOCKING AGENTS","",""
"79390","C07AB07","BISOPROLOL","24:24.00","BETA-ADRENERGIC BLOCKING AGENTS","",""
"79411","A06AA02","DOCUSATE SODIUM","56:12.00","CATHARTICS AND LAXATIVES","",""
"79413","L01XC08","PANITUMUMAB","10:00.00","ANTINEOPLASTIC AGENTS","",""
"79478","D10BA01","ISOTRETINOIN","84:92.00","MISC. SKIN AND MUCOUS MEMBRANE AGENTS","",""
"79495","L04AA13","LEFLUNOMIDE","92:36.00","DISEASE-MODIFYING ANTIRHEUMATIC AGENTS","",""
"79496","L04AA13","LEFLUNOMIDE","92:36.00","DISEASE-MODIFYING ANTIRHEUMATIC AGENTS","",""
"79500","C09AA08","CILAZAPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"79501","C09AA08","CILAZAPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"79502","C09AA08","CILAZAPRIL","24:32.04","ANGIOTENSIN-CONVERTING ENZYME INHIBITORS","",""
"79503","J02AC01","FLUCONAZOLE","08:14.08","AZOLES","",""
"79521","N05AX08","RISPERIDONE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"79523","A06AA02","DOCUSATE SODIUM","56:12.00","CATHARTICS AND LAXATIVES","",""
"79528","R06AA02","DIPHENHYDRAMINE","04:04.04","ETHANOLAMINE DERIVATIVES","",""
"79530","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"79549","A06AD11","LACTULOSE","56:12.00","CATHARTICS AND LAXATIVES","",""
"79567","A02BC02","PANTOPRAZOLE","56:28.36","PROTON-PUMP INHIBITORS","",""
"79621","D08AC02","CHLORHEXIDINE","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"79637","D08AJ01","BENZALKONIUM","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"79641","D04AA32","DIPHENHYDRAMINE","04:04.04","ETHANOLAMINE DERIVATIVES","",""
"79682","R06AA02","DIPHENHYDRAMINE","04:04.04","ETHANOLAMINE DERIVATIVES","",""
"79683","R06AA02","DIPHENHYDRAMINE","04:04.04","ETHANOLAMINE DERIVATIVES","",""
"79723","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"79723","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","04:04.20","PROPYLAMINE DERIVATIVES","",""
"79732","R06AA02","DIPHENHYDRAMINE","04:04.04","ETHANOLAMINE DERIVATIVES","",""
"79734","D01AE18","TOLNAFTATE","84:04.08.40","THIOCARBAMATES","",""
"79764","J01MA02","CIPROFLOXACIN","08:12.18","QUINOLONES","",""
"79785","R06AA02","DIPHENHYDRAMINE","04:04.04","ETHANOLAMINE DERIVATIVES","",""
"79809","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","48:08.00","ANTITUSSIVES","",""
"79810","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","48:08.00","ANTITUSSIVES","",""
"79838","S01GX09","OLOPATADINE","52:02.00","ANTIALLERGIC AGENTS","",""
"79942","D08AJ01","BENZALKONIUM","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"79956","N04BC04","ROPINIROLE","28:36.20.08","NONERGOT-DERIVATIVE DOPAMINE RECEPTOR AGONISTS","",""
"79996","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"80001","C09CA01","LOSARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"80002","C09CA01","LOSARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"80003","C09CA01","LOSARTAN","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"80004","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"80136","S01ED01","TIMOLOL","52:40.08","BETA-ADRENERGIC AGENTS","",""
"80147","R06AE07","CETIRIZINE","04:08.00","SECOND GENERATION ANTIHISTAMINES","",""
"80163","N05AH04","QUETIAPINE","28:16.08.04","ATYPICAL ANTIPSYCHOTICS","",""
"80188","L02BG04","LETROZOLE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"80196","A02BC02","PANTOPRAZOLE","56:28.36","PROTON-PUMP INHIBITORS","",""
"80260","M03BA53","METHOCARBAMOL, COMBINATIONS EXCL PSYCHOLEPTICS","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"80260","M03BA53","METHOCARBAMOL, COMBINATIONS EXCL PSYCHOLEPTICS","12:20.04","CENTRALLY ACTING SKELETAL MUSCLE RELAXANTS","",""
"80261","M03BA53","METHOCARBAMOL, COMBINATIONS EXCL PSYCHOLEPTICS","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"80261","M03BA53","METHOCARBAMOL, COMBINATIONS EXCL PSYCHOLEPTICS","12:20.04","CENTRALLY ACTING SKELETAL MUSCLE RELAXANTS","",""
"80262","A02AX","ANTACIDS, OTHER COMBINATIONS","56:04.00","ANTACIDS AND ADSORBENTS","",""
"80262","A02AX","ANTACIDS, OTHER COMBINATIONS","56:08.00","ANTIDIARRHEA AGENTS","",""
"80282","N02BA01","ACETYLSALICYLIC ACID","28:08.04.24","SALICYLATES","",""
"80306","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"80330","N06AX12","BUPROPION","28:16.04.92","MISCELLANEOUS ANTIDEPRESSANTS","",""
"80348","D06AX30","COMBINATIONS OF ANTIBIOTICS","84:04.04","ANTIBIOTICS","",""
"80348","D06AX30","COMBINATIONS OF ANTIBIOTICS","84:08.00","ANTIPRURITICS AND LOCAL ANESTHETICS","",""
"80378","L03AB07","INTERFERON BETA-1A","92:20.00","Immunomodulatory Agents","",""
"80385","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"80387","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"80389","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"80399","M01AE01","IBUPROFEN","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"80401","M01AE01","IBUPROFEN","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"80402","M01AE01","IBUPROFEN","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"80413","C09CA08","OLMESARTAN MEDOXOMIL","24:32.08","ANGIOTENSIN II RECEPTOR ANTAGONISTS","",""
"80416","A02BC02","PANTOPRAZOLE","56:28.36","PROTON-PUMP INHIBITORS","",""
"80434","R06AA02","DIPHENHYDRAMINE","04:04.04","ETHANOLAMINE DERIVATIVES","",""
"80437","R06AE07","CETIRIZINE","04:08.00","SECOND GENERATION ANTIHISTAMINES","",""
"80439","R06AE07","CETIRIZINE","04:08.00","SECOND GENERATION ANTIHISTAMINES","",""
"80440","R06AE07","CETIRIZINE","04:08.00","SECOND GENERATION ANTIHISTAMINES","",""
"80451","J01DE01","CEFEPIME","08:12.06.16","FOURTH GENERATION CEPHALOSPORINS","",""
"80462","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"80557","D01BA02","TERBINAFINE","08:14.04","ALLYLAMINES","",""
"80573","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"80578","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"80579","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"80587","A02BC04","RABEPRAZOLE","56:28.36","PROTON-PUMP INHIBITORS","",""
"80625","A02BC01","OMEPRAZOLE","56:28.36","PROTON-PUMP INHIBITORS","",""
"80648","D04AA32","DIPHENHYDRAMINE","04:04.04","ETHANOLAMINE DERIVATIVES","",""
"80684","N04BX02","ENTACAPONE","28:36.12","CATECHOL-O-METHYLTRANSFERASE (COMT) INHIBITORS","",""
"80711","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"80732","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","48:08.00","ANTITUSSIVES","",""
"80752","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"80752","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","04:04.04","ETHANOLAMINE DERIVATIVES","",""
"80753","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","48:16.00","EXPECTORANTS","",""
"80757","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"80757","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","12:12.12","ALPHA-AND BETA-ADRENERGIC AGONISTS","",""
"80765","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"80766","R05FA02","OPIUM DERIVATIVES AND EXPECTORANTS","48:08.00","ANTITUSSIVES","",""
"80768","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","48:08.00","ANTITUSSIVES","",""
"80769","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","48:08.00","ANTITUSSIVES","",""
"80770","L01DB03","EPIRUBICIN","10:00.00","ANTINEOPLASTIC AGENTS","",""
"80772","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"80772","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","04:04.04","ETHANOLAMINE DERIVATIVES","",""
"80787","A06AB56","SENNA GLYCOSIDES, COMBINATIONS","56:12.00","CATHARTICS AND LAXATIVES","",""
"80788","R01BA03","PHENYLEPHRINE","12:12.04","ALPHA-ADRENERGIC AGONISTS","",""
"80789","R05CA03","GUAIFENESIN","48:16.00","EXPECTORANTS","",""
"80808","A04AA01","ONDANSETRON","56:22.20","5-HT3 RECEPTOR ANTAGONISTS","",""
"80819","M02AC","PREPARATIONS WITH SALICYLIC ACID DERIVATIVES","28:08.04.24","SALICYLATES","",""
"80823","D02AC","SOFT PARAFFIN AND FAT PRODUCTS","84:24.12","BASIC OINTMENTS AND PROTECTANTS","",""
"80839","G03AD01","LEVONORGESTREL","68:12.00","CONTRACEPTIVES","",""
"80848","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"80863","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"80873","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"80874","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"80885","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"80886","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"80908","N03AX12","GABAPENTIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"80909","N03AX12","GABAPENTIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"80910","N03AX12","GABAPENTIN","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"80921","N06AB04","CITALOPRAM","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"80922","N06AB04","CITALOPRAM","28:16.04.20","SELECTIVE-SEROTONIN REUPTAKE INHIBITORS","",""
"80940","C08CA05","NIFEDIPINE","24:28.08","DIHYDROPYRIDINES","",""
"80941","C08CA05","NIFEDIPINE","24:28.08","DIHYDROPYRIDINES","",""
"80942","C08CA05","NIFEDIPINE","24:28.08","DIHYDROPYRIDINES","",""
"80989","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"80992","M03BA53","METHOCARBAMOL, COMBINATIONS EXCL PSYCHOLEPTICS","28:08.04.24","SALICYLATES","",""
"80992","M03BA53","METHOCARBAMOL, COMBINATIONS EXCL PSYCHOLEPTICS","12:20.04","CENTRALLY ACTING SKELETAL MUSCLE RELAXANTS","",""
"81008","N02BA01","ACETYLSALICYLIC ACID","28:08.04.24","SALICYLATES","",""
"81023","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"81023","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","04:04.20","PROPYLAMINE DERIVATIVES","",""
"81024","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","48:08.00","ANTITUSSIVES","",""
"81047","H01AC01","SOMATROPIN","68:28.00","PITUITARY","",""
"81097","J01DD04","CEFTRIAXONE","08:12.06.12","THIRD GENERATION CEPHALOSPORINS","",""
